run, time, tps, resp_time
res5, 1600, 467.32, 551.01
res5, 1610, 354.70, 660.20
res5, 1620, 765.40, 255.38
res5, 1630, 920.85, 92.16
res5, 1640, 445.00, 454.81
res5, 1650, 342.88, 704.93
res5, 1660, 766.72, 203.11
res5, 1670, 659.36, 180.14
res5, 1680, 730.95, 320.33
res5, 1690, 618.22, 406.15
res5, 1700, 508.69, 468.77
res5, 1710, 652.89, 356.03
res5, 1720, 1031.18, 41.56
res5, 1730, 559.39, 381.29
res5, 1740, 699.59, 304.53
res5, 1750, 584.25, 275.88
res5, 1760, 269.80, 801.29
res5, 1770, 316.19, 704.09
res5, 1780, 230.40, 737.97
res5, 1790, 135.60, 933.45
res5, 1800, 341.90, 784.44
res5, 1810, 933.39, 90.63
res5, 1820, 788.35, 99.77
res5, 1830, 422.79, 542.66
res5, 1840, 244.80, 791.04
res5, 1850, 160.30, 1207.15
res5, 1860, 346.50, 689.08
res5, 1870, 886.29, 70.50
res5, 1880, 1016.09, 44.06
res5, 1890, 426.19, 590.10
res5, 1900, 469.04, 525.24
res5, 1910, 546.49, 431.59
res5, 1920, 1055.99, 39.59
res5, 1930, 875.39, 74.29
res5, 1940, 365.00, 528.55
res5, 1950, 374.79, 541.04
res5, 1960, 998.85, 47.36
res5, 1970, 840.92, 103.01
res5, 1980, 515.84, 344.08
res5, 1990, 929.49, 48.78
res5, 2000, 550.89, 505.34
res5, 2010, 554.59, 399.40
res5, 2020, 691.09, 316.71
res5, 2030, 417.09, 645.16
res5, 2040, 686.59, 240.32
res5, 2050, 397.60, 531.41
res5, 2060, 810.07, 71.01
res5, 2070, 498.59, 595.43
res5, 2080, 366.28, 666.76
res5, 2090, 859.02, 89.36
res5, 2100, 651.71, 392.52
res5, 2110, 509.33, 439.42
res5, 2120, 646.37, 322.54
res5, 2130, 642.19, 322.73
res5, 2140, 461.94, 627.26
res5, 2150, 334.90, 796.51
res5, 2160, 353.50, 504.14
res5, 2170, 886.39, 96.82
res5, 2180, 435.89, 535.08
res5, 2190, 588.19, 390.77
res5, 2200, 796.59, 141.27
res5, 2210, 321.00, 727.22
res5, 2220, 780.57, 193.03
res5, 2230, 545.79, 542.50
res5, 2240, 756.89, 201.05
res5, 2250, 791.79, 229.56
res5, 2260, 1056.69, 39.28
res5, 2270, 813.19, 94.28
res5, 2280, 408.79, 556.64
res5, 2290, 420.79, 698.00
res5, 2300, 846.97, 102.21
res5, 2310, 620.09, 333.84
res5, 2320, 372.10, 603.50
res5, 2330, 856.39, 231.15
res5, 2340, 905.99, 56.93
res5, 2350, 656.39, 274.07
res5, 2360, 384.60, 663.97
res5, 2370, 364.10, 671.97
res5, 2380, 624.75, 268.63
res5, 2390, 230.10, 671.16
res5, 2400, 649.09, 342.95
res5, 2410, 1031.99, 43.96
res5, 2420, 312.70, 810.46
res5, 2430, 832.39, 150.75
res5, 2440, 746.89, 163.29
res5, 2450, 962.88, 65.28
res5, 2460, 532.05, 551.17
res5, 2470, 180.40, 1084.15
res5, 2480, 728.38, 296.08
res5, 2490, 539.30, 540.39
res5, 2500, 656.59, 232.26
res5, 2510, 541.29, 415.99
res5, 2520, 869.89, 119.54
res5, 2530, 814.17, 132.30
res5, 2540, 541.79, 493.98
res5, 2550, 414.39, 594.89
res5, 2560, 660.99, 321.77
res5, 2570, 428.00, 561.83
res5, 2580, 951.49, 56.71
res5, 2590, 821.49, 110.78
res5, 2600, 602.49, 355.07
res5, 2610, 943.48, 74.20
res5, 2620, 724.09, 267.83
res5, 2630, 365.00, 652.35
res5, 2640, 274.10, 874.48
res5, 2650, 428.79, 583.43
res5, 2660, 681.19, 223.40
res5, 2670, 481.19, 528.55
res5, 2680, 519.59, 332.04
res5, 2690, 615.55, 343.98
res5, 2700, 882.89, 59.94
res5, 2710, 546.09, 355.71
res5, 2720, 485.49, 609.13
res5, 2730, 627.39, 302.62
res5, 2740, 812.79, 145.08
res5, 2750, 464.49, 577.87
res5, 2760, 442.69, 570.31
res5, 2770, 757.77, 223.66
res5, 2780, 800.29, 126.65
res5, 2790, 802.18, 129.17
res5, 2800, 693.00, 271.22
res5, 2810, 615.49, 415.00
res5, 2820, 1011.39, 49.05
res5, 2830, 587.89, 252.72
res5, 2840, 642.39, 298.30
res5, 2850, 522.95, 382.20
res5, 2860, 385.40, 630.65
res5, 2870, 598.69, 374.17
res5, 2880, 621.89, 296.61
res5, 2890, 750.59, 162.56
res5, 2900, 890.69, 79.49
res5, 2910, 686.89, 223.40
res5, 2920, 535.49, 475.84
res5, 2930, 553.35, 517.13
res5, 2940, 978.69, 47.27
res5, 2950, 563.49, 444.98
res5, 2960, 310.30, 701.78
res5, 2970, 897.19, 99.62
res5, 2980, 795.29, 209.60
res5, 2990, 636.29, 263.69
res5, 3000, 729.59, 154.63
res5, 3010, 402.23, 540.55
res5, 3020, 744.39, 182.96
res5, 3030, 620.39, 401.92
res5, 3040, 755.09, 177.78
res5, 3050, 643.36, 272.93
res5, 3060, 472.22, 459.32
res5, 3070, 861.37, 112.32
res5, 3080, 782.98, 188.41
res5, 3090, 540.19, 265.43
res5, 3100, 607.19, 276.13
res5, 3110, 619.09, 378.33
res5, 3120, 761.77, 159.09
res5, 3130, 490.41, 459.32
res5, 3140, 690.69, 237.89
res5, 3150, 487.79, 559.82
res5, 3160, 920.88, 114.70
res5, 3170, 960.69, 52.07
res5, 3180, 894.09, 125.89
res5, 3190, 477.69, 474.98
res5, 3200, 626.59, 380.26
res5, 3210, 933.19, 52.83
res5, 3220, 721.09, 187.45
res5, 3230, 634.49, 283.76
res5, 3240, 997.79, 46.54
res5, 3250, 644.59, 365.20
res5, 3260, 774.29, 131.12
res5, 3270, 654.09, 290.29
res5, 3280, 933.19, 63.58
res5, 3290, 787.09, 121.38
res5, 3300, 853.29, 127.56
res5, 3310, 835.69, 118.15
res5, 3320, 838.62, 184.12
res5, 3330, 564.04, 368.61
res5, 3340, 762.47, 173.68
res5, 3350, 963.13, 48.32
res5, 3360, 965.19, 55.27
res5, 3370, 887.99, 96.25
res5, 3380, 979.99, 48.58
res5, 3390, 1010.79, 44.26
res5, 3400, 858.48, 91.03
res5, 3410, 806.88, 185.78
res5, 3420, 788.70, 154.96
res5, 3430, 939.39, 51.35
res5, 3440, 898.70, 109.11
res5, 3450, 704.06, 183.02
res5, 3460, 1097.46, 35.97
res5, 3470, 916.01, 74.98
res5, 3480, 567.65, 292.73
res5, 3490, 955.99, 62.73
res5, 3500, 842.29, 89.63
res5, 3510, 638.88, 282.40
res5, 3520, 778.78, 184.67
res5, 3530, 810.39, 124.02
res5, 3540, 542.81, 269.11
res5, 3550, 659.79, 306.91
res5, 3560, 781.47, 160.58
res5, 3570, 598.89, 336.35
res5, 3580, 1057.56, 42.61
res5, 3590, 1044.61, 43.40
res5, 3600, 782.19, 154.82
res5, 3610, 626.69, 206.30
res5, 3620, 926.09, 46.39
res5, 3630, 871.16, 121.19
res5, 3640, 538.66, 309.67
res5, 3650, 581.29, 491.62
res5, 3660, 762.19, 175.87
res5, 3670, 860.49, 92.07
res5, 3680, 881.09, 114.46
res5, 3690, 1067.09, 40.30
res5, 3700, 931.59, 59.23
res5, 3710, 519.79, 346.36
res5, 3720, 730.16, 165.65
res5, 3730, 567.29, 385.77
res5, 3740, 834.89, 176.09
res5, 3750, 918.29, 63.07
res5, 3760, 799.49, 99.08
res5, 3770, 828.39, 122.51
res5, 3780, 812.29, 144.09
res5, 3790, 702.36, 198.96
res5, 3800, 348.49, 860.20
res5, 3810, 817.39, 88.06
res5, 3820, 747.66, 145.82
res5, 3830, 707.43, 222.00
res5, 3840, 749.33, 217.26
res5, 3850, 776.85, 180.03
res5, 3860, 681.82, 290.63
res5, 3870, 783.94, 170.53
res5, 3880, 817.04, 210.73
res5, 3890, 983.74, 50.96
res5, 3900, 753.29, 110.65
res5, 3910, 741.59, 212.82
res5, 3920, 996.09, 49.09
res5, 3930, 757.29, 191.37
res5, 3940, 562.69, 363.02
res5, 3950, 999.19, 48.17
res5, 3960, 781.39, 142.41
res5, 3970, 1006.41, 46.35
res5, 3980, 892.85, 82.57
res5, 3990, 642.99, 270.16
res5, 4000, 682.79, 191.42
res5, 4010, 799.69, 126.76
res5, 4020, 854.39, 112.66
res5, 4030, 991.15, 49.17
res5, 4040, 722.52, 168.86
res5, 4050, 744.79, 171.30
res5, 4060, 487.69, 424.67
res5, 4070, 864.69, 125.36
res5, 4080, 847.08, 137.02
res5, 4090, 544.40, 319.94
res5, 4100, 943.49, 55.20
res5, 4110, 851.67, 126.34
res5, 4120, 1064.39, 43.27
res5, 4130, 974.19, 59.58
res5, 4140, 961.19, 52.73
res5, 4150, 842.89, 124.65
res5, 4160, 627.39, 222.86
res5, 4170, 575.30, 260.16
res5, 4180, 648.09, 235.13
res5, 4190, 827.17, 125.10
res5, 4200, 771.79, 123.21
res5, 4210, 556.39, 179.87
res5, 4220, 731.29, 199.14
res5, 4230, 877.87, 84.65
res5, 4240, 917.48, 51.61
res5, 4250, 911.02, 63.75
res5, 4260, 923.29, 56.12
res5, 4270, 983.89, 46.94
res5, 4280, 705.69, 155.24
res5, 4290, 933.48, 59.26
res5, 4300, 976.80, 46.46
res5, 4310, 926.19, 58.05
res5, 4320, 873.09, 70.20
res5, 4330, 796.89, 158.57
res5, 4340, 928.78, 63.20
res5, 4350, 792.07, 125.97
res5, 4360, 901.31, 60.05
res5, 4370, 550.79, 334.64
res5, 4380, 829.49, 130.34
res5, 4390, 940.69, 63.52
res5, 4400, 911.89, 53.51
res5, 4410, 950.99, 52.56
res5, 4420, 945.78, 53.02
res5, 4430, 385.70, 479.12
res5, 4440, 925.59, 88.06
res5, 4450, 773.39, 208.10
res5, 4460, 735.39, 153.89
res5, 4470, 353.90, 660.20
res5, 4480, 609.19, 417.87
res5, 4490, 720.39, 258.22
res5, 4500, 939.28, 55.65
res5, 4510, 827.49, 86.23
res5, 4520, 664.59, 293.61
res5, 4530, 771.07, 163.34
res5, 4540, 513.31, 431.47
res5, 4550, 767.59, 141.14
res5, 4560, 581.88, 367.73
res5, 4570, 961.11, 52.43
res5, 4580, 862.97, 53.91
res5, 4590, 901.89, 55.14
res5, 4600, 897.69, 67.22
res5, 4610, 968.99, 53.74
res5, 4620, 888.09, 67.91
res5, 4630, 765.49, 135.27
res5, 4640, 754.99, 109.56
res5, 4650, 465.69, 518.68
res5, 4660, 629.16, 312.65
res5, 4670, 1035.89, 42.56
res5, 4680, 831.19, 87.82
res5, 4690, 758.19, 134.94
res5, 4700, 975.29, 55.32
res5, 4710, 938.39, 49.09
res5, 4720, 755.59, 168.96
res5, 4730, 866.99, 105.32
res5, 4740, 792.97, 123.54
res5, 4750, 755.09, 234.64
res5, 4760, 1003.39, 47.62
res5, 4770, 452.79, 556.81
res5, 4780, 977.69, 53.26
res5, 4790, 790.19, 205.50
res5, 4800, 935.79, 53.18
res5, 4810, 915.49, 50.69
res5, 4820, 756.47, 186.28
res5, 4830, 877.99, 96.53
res5, 4840, 705.99, 235.83
res5, 4850, 1002.29, 46.25
res5, 4860, 789.99, 118.26
res5, 4870, 519.39, 394.64
res5, 4880, 552.99, 274.56
res5, 4890, 725.49, 162.41
res5, 4900, 667.46, 247.85
res5, 4910, 738.39, 194.13
res5, 4920, 940.79, 57.50
res5, 4930, 562.59, 345.94
res5, 4940, 682.59, 248.22
res5, 4950, 602.38, 270.32
res5, 4960, 891.90, 60.73
res5, 4970, 761.29, 128.86
res5, 4980, 822.77, 159.14
res5, 4990, 670.29, 284.61
res5, 5000, 916.69, 63.05
res5, 5010, 621.19, 254.08
res5, 5020, 584.88, 374.28
res5, 5030, 861.80, 132.98
res5, 5040, 720.19, 208.35
res5, 5050, 776.47, 128.79
res5, 5060, 899.19, 62.24
res5, 5070, 718.88, 298.84
res5, 5080, 778.70, 186.78
res5, 5090, 530.89, 512.04
res5, 5100, 560.99, 270.73
res5, 5110, 774.39, 168.15
res5, 5120, 606.09, 232.96
res5, 5130, 687.66, 282.65
res5, 5140, 1046.99, 44.14
res5, 5150, 903.09, 57.22
res5, 5160, 728.89, 187.28
res5, 5170, 524.84, 414.01
res5, 5180, 657.82, 199.61
res5, 5190, 1024.66, 45.32
res5, 5200, 964.89, 51.79
res5, 5210, 688.16, 213.08
res5, 5220, 718.79, 170.28
res5, 5230, 260.30, 823.66
res5, 5240, 396.39, 631.22
res5, 5250, 984.69, 45.95
res5, 5260, 798.69, 144.13
res5, 5270, 862.49, 57.83
res5, 5280, 438.19, 458.50
res5, 5290, 853.17, 97.20
res5, 5300, 632.89, 266.07
res5, 5310, 792.46, 109.89
res5, 5320, 861.83, 63.68
res5, 5330, 832.38, 121.34
res5, 5340, 878.59, 91.17
res5, 5350, 930.09, 53.19
res5, 5360, 980.79, 49.31
res5, 5370, 842.27, 97.14
res5, 5380, 882.67, 115.11
res5, 5390, 741.51, 200.51
res5, 5400, 761.49, 123.24
res5, 5410, 783.58, 121.59
res5, 5420, 1061.69, 41.32
res5, 5430, 909.29, 61.76
res5, 5440, 885.09, 115.49
res5, 5450, 773.79, 142.54
res5, 5460, 964.90, 48.92
res5, 5470, 773.79, 141.52
res5, 5480, 824.39, 138.13
res5, 5490, 572.29, 297.23
res5, 5500, 986.59, 47.84
res5, 5510, 976.20, 48.15
res5, 5520, 942.67, 57.70
res5, 5530, 984.69, 46.00
res5, 5540, 903.39, 72.51
res5, 5550, 809.19, 147.40
res5, 5560, 875.39, 119.11
res5, 5570, 913.49, 60.52
res5, 5580, 874.10, 82.10
res5, 5590, 693.66, 219.48
res5, 5600, 916.99, 61.32
res5, 5610, 943.17, 49.56
res5, 5620, 1001.30, 45.04
res5, 5630, 661.49, 281.30
res5, 5640, 641.47, 298.84
res5, 5650, 603.72, 232.61
res5, 5660, 523.39, 537.49
res5, 5670, 711.99, 179.60
res5, 5680, 764.07, 184.34
res5, 5690, 911.59, 55.58
res5, 5700, 903.29, 63.35
res5, 5710, 925.39, 66.92
res5, 5720, 833.79, 145.43
res5, 5730, 1017.39, 43.43
res5, 5740, 556.37, 465.41
res5, 5750, 975.72, 46.20
res5, 5760, 799.97, 126.84
res5, 5770, 678.19, 291.77
res5, 5780, 1021.99, 39.60
res5, 5790, 715.69, 197.24
res5, 5800, 878.19, 53.88
res5, 5810, 960.49, 66.34
res5, 5820, 923.89, 51.65
res5, 5830, 947.29, 53.40
res5, 5840, 819.07, 138.46
res5, 5850, 793.69, 127.29
res5, 5860, 861.89, 53.43
res5, 5870, 668.48, 309.77
res5, 5880, 567.50, 398.68
res5, 5890, 769.39, 157.44
res5, 5900, 982.89, 46.67
res5, 5910, 824.69, 117.41
res5, 5920, 843.28, 136.57
res5, 5930, 977.19, 46.78
res5, 5940, 921.80, 52.67
res5, 5950, 556.75, 370.27
res5, 5960, 841.89, 123.87
res5, 5970, 952.87, 59.55
res5, 5980, 894.21, 96.53
res5, 5990, 709.69, 173.78
res5, 6000, 543.10, 338.47
res5, 6010, 814.86, 123.76
res5, 6020, 629.69, 314.91
res5, 6030, 737.19, 168.25
res5, 6040, 991.29, 47.43
res5, 6050, 885.69, 89.07
res5, 6060, 918.89, 59.09
res5, 6070, 793.49, 115.49
res5, 6080, 589.75, 321.10
res5, 6090, 876.48, 122.87
res5, 6100, 702.30, 195.12
res5, 6110, 951.39, 53.16
res5, 6120, 939.09, 49.30
res5, 6130, 829.19, 69.60
res5, 6140, 946.59, 55.22
res5, 6150, 852.29, 124.43
res5, 6160, 884.66, 58.86
res5, 6170, 887.91, 58.52
res5, 6180, 932.19, 59.01
res5, 6190, 821.09, 132.82
res5, 6200, 981.96, 47.23
res5, 6210, 744.71, 185.89
res5, 6220, 684.59, 285.80
res5, 6230, 757.36, 165.60
res5, 6240, 829.07, 138.42
res5, 6250, 685.91, 203.60
res5, 6260, 711.59, 250.31
res5, 6270, 712.93, 145.73
res5, 6280, 777.95, 145.43
res5, 6290, 683.89, 198.66
res5, 6300, 858.39, 60.28
res5, 6310, 832.27, 137.10
res5, 6320, 947.09, 50.12
res5, 6330, 749.99, 119.72
res5, 6340, 581.29, 295.55
res5, 6350, 603.39, 396.18
res5, 6360, 695.59, 158.71
res5, 6370, 960.99, 51.22
res5, 6380, 900.89, 68.77
res5, 6390, 708.56, 197.83
res5, 6400, 821.06, 157.48
res5, 6410, 901.42, 58.61
res5, 6420, 784.49, 126.99
res5, 6430, 951.99, 47.74
res5, 6440, 867.79, 78.99
res5, 6450, 816.49, 133.38
res5, 6460, 960.79, 52.18
res5, 6470, 951.67, 48.10
res5, 6480, 901.59, 75.32
res5, 6490, 970.89, 48.23
res5, 6500, 707.19, 193.32
res5, 6510, 930.99, 58.38
res5, 6520, 950.59, 45.43
res5, 6530, 878.49, 84.93
res5, 6540, 616.99, 298.93
res5, 6550, 946.68, 55.55
res5, 6560, 913.09, 52.78
res5, 6570, 916.59, 54.94
res5, 6580, 815.89, 80.13
res5, 6590, 945.39, 45.85
res5, 6600, 925.19, 52.76
res5, 6610, 990.09, 42.20
res5, 6620, 720.89, 179.54
res5, 6630, 714.26, 173.37
res5, 6640, 525.89, 320.33
res5, 6650, 1020.36, 45.52
res5, 6660, 915.53, 76.75
res5, 6670, 906.89, 54.45
res5, 6680, 893.19, 55.82
res5, 6690, 864.76, 99.17
res5, 6700, 746.71, 159.05
res5, 6710, 887.48, 62.47
res5, 6720, 662.99, 299.37
res5, 6730, 1014.09, 45.94
res5, 6740, 931.69, 54.38
res5, 6750, 844.19, 87.48
res5, 6760, 863.99, 102.95
res5, 6770, 800.89, 59.92
res5, 6780, 792.99, 163.68
res5, 6790, 865.38, 80.33
res5, 6800, 909.79, 61.98
res5, 6810, 730.89, 143.74
res5, 6820, 960.89, 46.35
res5, 6830, 848.86, 112.09
res5, 6840, 928.44, 57.70
res5, 6850, 976.67, 43.21
res5, 6860, 928.19, 60.46
res5, 6870, 928.98, 51.04
res5, 6880, 606.69, 322.06
res5, 6890, 870.99, 77.05
res5, 6900, 965.62, 50.95
res5, 6910, 988.56, 44.83
res5, 6920, 875.58, 62.02
res5, 6930, 883.77, 77.70
res5, 6940, 940.71, 49.03
res5, 6950, 920.99, 57.34
res5, 6960, 928.19, 56.42
res5, 6970, 891.89, 70.18
res5, 6980, 638.99, 270.32
res5, 6990, 921.38, 51.27
res5, 7000, 973.10, 46.36
res5, 7010, 881.09, 77.10
res5, 7020, 958.68, 53.62
res5, 7030, 886.99, 80.98
res5, 7040, 905.69, 52.15
res5, 7050, 948.19, 45.70
res5, 7060, 907.69, 50.70
res5, 7070, 962.29, 50.39
res5, 7080, 894.19, 88.19
res5, 7090, 870.99, 66.64
res5, 7100, 924.88, 50.07
res5, 7110, 936.79, 50.55
res5, 7120, 655.79, 186.89
res5, 7130, 555.19, 293.08
res5, 7140, 909.89, 64.64
res5, 7150, 920.49, 59.32
res5, 7160, 795.29, 122.95
res5, 7170, 777.99, 135.47
res5, 7180, 949.68, 52.25
res5, 7190, 995.77, 41.28
res5, 7200, 949.20, 48.97
res6, 10, 995.40, 19.02
res6, 20, 1542.30, 19.21
res6, 30, 1607.48, 18.03
res6, 40, 1601.97, 19.49
res6, 50, 1104.59, 38.28
res6, 60, 1261.47, 28.00
res6, 70, 1238.22, 29.13
res6, 80, 1226.79, 28.38
res6, 90, 1235.67, 28.53
res6, 100, 1235.76, 28.04
res6, 110, 1215.62, 28.68
res6, 120, 1230.47, 28.67
res6, 130, 1225.30, 28.33
res6, 140, 1221.79, 29.09
res6, 150, 1220.21, 28.34
res6, 160, 1218.88, 28.58
res6, 170, 1226.08, 28.50
res6, 180, 1190.98, 30.58
res6, 190, 1195.98, 30.89
res6, 200, 1208.26, 31.26
res6, 210, 1208.71, 29.78
res6, 220, 1204.77, 30.28
res6, 230, 1206.92, 30.38
res6, 240, 1209.99, 29.10
res6, 250, 1195.89, 30.81
res6, 260, 1186.19, 30.55
res6, 270, 1195.45, 30.50
res6, 280, 1214.41, 29.44
res6, 290, 1201.17, 30.00
res6, 300, 1203.20, 30.48
res6, 310, 1205.48, 30.45
res6, 320, 1224.18, 29.39
res6, 330, 1198.09, 30.94
res6, 340, 1221.60, 29.91
res6, 350, 1191.27, 30.09
res6, 360, 1224.20, 28.47
res6, 370, 1187.29, 30.08
res6, 380, 1214.27, 29.13
res6, 390, 1223.31, 29.14
res6, 400, 1218.09, 28.53
res6, 410, 1208.47, 29.88
res6, 420, 1221.91, 29.80
res6, 430, 1226.98, 28.17
res6, 440, 1218.08, 30.36
res6, 450, 1231.37, 28.97
res6, 460, 1218.30, 28.92
res6, 470, 1227.51, 28.55
res6, 480, 1208.58, 29.46
res6, 490, 1216.66, 29.94
res6, 500, 1209.21, 29.84
res6, 510, 1220.76, 29.42
res6, 520, 1217.09, 29.32
res6, 530, 1202.10, 29.58
res6, 540, 1215.69, 29.65
res6, 550, 1228.21, 28.81
res6, 560, 1211.18, 29.48
res6, 570, 1223.68, 29.38
res6, 580, 1215.88, 29.36
res6, 590, 1202.98, 29.88
res6, 600, 1214.28, 29.75
res6, 610, 1219.78, 29.68
res6, 620, 1217.11, 29.33
res6, 630, 1215.07, 30.41
res6, 640, 1217.59, 30.14
res6, 650, 1210.36, 30.34
res6, 660, 1220.71, 29.54
res6, 670, 1215.29, 29.36
res6, 680, 1215.88, 29.41
res6, 690, 1213.48, 29.33
res6, 700, 1224.00, 28.78
res6, 710, 1212.59, 29.82
res6, 720, 1220.08, 29.43
res6, 730, 1216.75, 28.67
res6, 740, 1218.37, 29.27
res6, 750, 1238.73, 29.89
res6, 760, 1222.31, 31.10
res6, 770, 1204.98, 30.79
res6, 780, 1232.11, 28.99
res6, 790, 1206.19, 29.57
res6, 800, 1219.87, 29.36
res6, 810, 1233.90, 29.07
res6, 820, 1223.28, 29.73
res6, 830, 1215.49, 30.21
res6, 840, 1222.08, 29.62
res6, 850, 1223.59, 30.14
res6, 860, 1227.91, 29.70
res6, 870, 1215.18, 29.75
res6, 880, 1231.05, 28.77
res6, 890, 1220.92, 30.08
res6, 900, 1224.46, 29.04
res6, 910, 1228.51, 29.74
res6, 920, 1231.45, 29.08
res6, 930, 1233.31, 29.54
res6, 940, 1224.50, 29.11
res6, 950, 1221.83, 29.57
res6, 960, 1226.06, 28.93
res6, 970, 1238.68, 29.03
res6, 980, 1232.08, 29.25
res6, 990, 1224.46, 29.53
res6, 1000, 1216.60, 29.98
res6, 1010, 1204.88, 30.51
res6, 1020, 1224.31, 29.46
res6, 1030, 1260.58, 33.71
res6, 1040, 1229.18, 28.45
res6, 1050, 1237.97, 28.29
res6, 1060, 1215.69, 30.89
res6, 1070, 1232.39, 29.54
res6, 1080, 1232.78, 29.14
res6, 1090, 1229.78, 29.37
res6, 1100, 1220.01, 29.04
res6, 1110, 1225.08, 29.52
res6, 1120, 1232.49, 28.76
res6, 1130, 1236.08, 28.22
res6, 1140, 1243.06, 29.62
res6, 1150, 1242.51, 28.30
res6, 1160, 1236.18, 29.00
res6, 1170, 1234.18, 28.73
res6, 1180, 1228.21, 29.78
res6, 1190, 1237.68, 29.42
res6, 1200, 1223.38, 30.07
res6, 1210, 1232.26, 28.96
res6, 1220, 1220.28, 29.52
res6, 1230, 1237.71, 29.20
res6, 1240, 1254.38, 29.73
res6, 1250, 1240.60, 28.43
res6, 1260, 1231.29, 28.56
res6, 1270, 1233.48, 29.81
res6, 1280, 1237.29, 29.08
res6, 1290, 1231.88, 28.67
res6, 1300, 1215.18, 31.93
res6, 1310, 1254.67, 28.94
res6, 1320, 1215.90, 29.67
res6, 1330, 1235.00, 29.49
res6, 1340, 1229.49, 30.03
res6, 1350, 1240.28, 29.22
res6, 1360, 1217.79, 29.87
res6, 1370, 1211.88, 30.16
res6, 1380, 1227.78, 30.06
res6, 1390, 1241.19, 28.51
res6, 1400, 1224.68, 29.58
res6, 1410, 1212.71, 29.75
res6, 1420, 1230.38, 28.96
res6, 1430, 1226.68, 29.29
res6, 1440, 1234.18, 29.29
res6, 1450, 1242.38, 28.67
res6, 1460, 1240.85, 29.06
res6, 1470, 1233.92, 28.56
res6, 1480, 1247.68, 28.03
res6, 1490, 1219.81, 30.50
res6, 1500, 1226.49, 29.62
res6, 1510, 1229.48, 28.62
res6, 1520, 1235.28, 29.01
res6, 1530, 1228.48, 28.11
res6, 1540, 1230.73, 28.94
res6, 1550, 1218.64, 29.67
res6, 1560, 1234.57, 30.08
res6, 1570, 1234.33, 28.57
res6, 1580, 1218.78, 29.44
res6, 1590, 1237.78, 28.22
res6, 1600, 1244.18, 29.00
res6, 1610, 1220.78, 28.87
res6, 1620, 1234.78, 29.48
res6, 1630, 1237.39, 29.73
res6, 1640, 1250.48, 32.29
res6, 1650, 1234.41, 29.13
res6, 1660, 1226.38, 33.42
res6, 1670, 1223.67, 29.13
res6, 1680, 1260.50, 31.15
res6, 1690, 1257.38, 28.49
res6, 1700, 1190.98, 35.84
res6, 1710, 1239.65, 29.43
res6, 1720, 1238.71, 29.04
res6, 1730, 1235.01, 28.96
res6, 1740, 1234.08, 28.54
res6, 1750, 1246.48, 28.01
res6, 1760, 1229.18, 29.96
res6, 1770, 1276.58, 29.35
res6, 1780, 1233.19, 29.06
res6, 1790, 1237.19, 29.34
res6, 1800, 1228.98, 29.18
res6, 1810, 1240.61, 28.57
res6, 1820, 1236.64, 29.35
res6, 1830, 1231.83, 29.54
res6, 1840, 1207.78, 29.36
res6, 1850, 1209.49, 31.24
res6, 1860, 1221.58, 30.00
res6, 1870, 1229.47, 28.76
res6, 1880, 1223.18, 29.42
res6, 1890, 1234.74, 28.98
res6, 1900, 1226.26, 30.26
res6, 1910, 1227.39, 28.59
res6, 1920, 1226.99, 29.73
res6, 1930, 1236.68, 28.87
res6, 1940, 1228.06, 29.47
res6, 1950, 1231.56, 29.13
res6, 1960, 1232.55, 28.69
res6, 1970, 1222.88, 29.05
res6, 1980, 1237.78, 28.88
res6, 1990, 1241.87, 28.51
res6, 2000, 1233.58, 28.58
res6, 2010, 1241.60, 28.52
res6, 2020, 1223.48, 29.34
res6, 2030, 1229.36, 28.91
res6, 2040, 1224.82, 28.78
res6, 2050, 1224.49, 29.91
res6, 2060, 1242.08, 28.49
res6, 2070, 1233.98, 30.08
res6, 2080, 1232.38, 29.35
res6, 2090, 1223.97, 30.26
res6, 2100, 1236.39, 30.31
res6, 2110, 1235.80, 28.78
res6, 2120, 1232.81, 28.83
res6, 2130, 1240.09, 28.62
res6, 2140, 1238.98, 28.82
res6, 2150, 1241.28, 31.68
res6, 2160, 1239.98, 29.16
res6, 2170, 1239.09, 29.10
res6, 2180, 1241.38, 28.80
res6, 2190, 1225.18, 29.79
res6, 2200, 1236.31, 28.31
res6, 2210, 1227.38, 29.16
res6, 2220, 1236.15, 28.72
res6, 2230, 1231.41, 29.55
res6, 2240, 1230.99, 28.91
res6, 2250, 1218.49, 29.32
res6, 2260, 1229.28, 29.30
res6, 2270, 1215.48, 29.92
res6, 2280, 1228.51, 29.89
res6, 2290, 1233.08, 29.74
res6, 2300, 1232.16, 29.28
res6, 2310, 1227.51, 29.26
res6, 2320, 1225.79, 29.28
res6, 2330, 1236.47, 28.90
res6, 2340, 1237.90, 28.69
res6, 2350, 1230.38, 29.00
res6, 2360, 1238.51, 28.65
res6, 2370, 1214.78, 29.89
res6, 2380, 1232.48, 28.54
res6, 2390, 1236.76, 28.74
res6, 2400, 1227.70, 29.27
res6, 2410, 1229.49, 29.22
res6, 2420, 1230.18, 29.17
res6, 2430, 1237.95, 28.54
res6, 2440, 1239.24, 28.18
res6, 2450, 1218.07, 28.64
res6, 2460, 1231.20, 28.76
res6, 2470, 1221.99, 29.20
res6, 2480, 1227.98, 29.33
res6, 2490, 1236.88, 28.65
res6, 2500, 1216.88, 29.56
res6, 2510, 1206.79, 31.85
